Subject,Trial,trlsnov,img1,img1Prob,X1,img2,img2prob,X2,img3,img3prob,X3,chosen_img,chosenovel,chosebest,choseworst,cQb,cQe,cQt,cQsa,maxQt,novel_p,nominal_chosen_p,iev_dev,rel_iev_max,rel_iev_min,stim_ID,rewarded,SessChoice.RT,SessChoice.RESP
87184023,1,0.0,bin/iaps/157.jpg,8,246,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,512,bin/iaps/199.jpg,0.0,0.0,0.0,-4.6819504e-08,0.5,6.5472318,   7.0472318e+00,   6.5472319e+00,,   1.0000000e+00,0.3,0.0,0.0,24.0,False,1755,3.0
87184023,2,1.0,bin/iaps/157.jpg,8,512,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/199.jpg,0.0,0.0,0.0,-0.029474959,0.33333333,6.1925951,   6.5259285e+00,   6.2368076e+00,,   1.0000000e+00,0.13333333,-0.16666667,-0.16666667,24.0,True,1556,3.0
87184023,3,2.0,bin/iaps/157.jpg,8,246,bin/iaps/199.jpg,2,512,bin/iaps/144.jpg,5,778,bin/iaps/199.jpg,0.0,0.0,0.0,-0.032298319,0.5,6.4830493,   6.9830493e+00,   6.5314969e+00,,   1.0000000e+00,0.3,0.0,0.0,24.0,False,912,2.0
87184023,4,3.0,bin/iaps/157.jpg,8,512,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/157.jpg,0.0,0.0,0.0,0.021052526,0.5,6.3282059,   6.8282059e+00,   6.3282059e+00,,   3.0000000e+00,-0.3,0.0,0.1,19.0,True,1847,2.0
87184023,5,4.0,bin/iaps/157.jpg,8,512,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/157.jpg,0.0,0.0,0.0,0.00041768865,0.66666667,6.8005199,   7.4671866e+00,   6.8231206e+00,,   3.0000000e+00,-0.13333333,0.16666667,0.26666667,19.0,False,890,2.0
87184023,6,0.0,bin/iaps/185.jpg,2,512,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/144.jpg,0.0,1.0,0.0,0.021052469,0.5,6.3282059,   6.8282059e+00,   6.3282059e+00,5.0,   2.0000000e+00,0.0,0.0,0.1,18.0,True,1091,1.0
87184023,7,1.0,bin/iaps/185.jpg,2,778,bin/iaps/199.jpg,2,246,bin/iaps/144.jpg,5,512,bin/iaps/144.jpg,0.0,1.0,0.0,0.00041768261,0.66666667,6.8005187,   7.4671854e+00,   6.8231195e+00,5.0,   2.0000000e+00,0.16666667,0.16666667,0.26666667,18.0,False,1603,2.0
87184023,8,2.0,bin/iaps/185.jpg,2,778,bin/iaps/199.jpg,2,246,bin/iaps/144.jpg,5,512,bin/iaps/185.jpg,1.0,0.0,0.0,0.039194564,0.5,6.3109237,   6.8109237e+00,   6.3109237e+00,2.0,   1.0000000e+00,0.3,0.0,0.1,23.0,False,974,3.0
87184023,9,3.0,bin/iaps/185.jpg,2,246,bin/iaps/199.jpg,2,778,bin/iaps/144.jpg,5,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87184023,10,4.0,bin/iaps/185.jpg,2,512,bin/iaps/199.jpg,2,246,bin/iaps/144.jpg,5,778,bin/iaps/185.jpg,1.0,0.0,0.0,0.01138494,0.33333333,5.9042663,   6.2375997e+00,   5.9042663e+00,2.0,   1.0000000e+00,0.13333333,-0.16666667,-0.066666667,23.0,False,1003,2.0
87184023,11,5.0,bin/iaps/185.jpg,2,512,bin/iaps/199.jpg,2,246,bin/iaps/144.jpg,5,778,bin/iaps/144.jpg,0.0,1.0,0.0,0.0057793372,0.5,5.7723635,   6.2723635e+00,   5.7723635e+00,5.0,   2.0000000e+00,0.0,0.1,0.25,18.0,False,1229,3.0
87184023,12,0.0,bin/iaps/185.jpg,2,512,bin/iaps/36.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/36.jpg,1.0,0.0,0.0,0.045883196,0.5,5.852593,   6.3525930e+00,   5.8525930e+00,2.0,   1.0000000e+00,0.3,0.1,0.25,5.0,False,1604,3.0
87184023,13,1.0,bin/iaps/185.jpg,2,512,bin/iaps/36.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/144.jpg,0.0,1.0,0.0,-0.010142216,0.4,5.3223268,   5.7223268e+00,   5.3475356e+00,2.0,   2.0000000e+00,-0.1,0.066666667,0.15,18.0,False,753,1.0
87184023,14,2.0,bin/iaps/185.jpg,2,778,bin/iaps/36.jpg,2,512,bin/iaps/144.jpg,5,246,bin/iaps/185.jpg,0.0,0.0,1.0,-0.0029092489,0.25,5.1565701,   5.4065701e+00,   5.1771966e+00,2.0,   1.0000000e+00,0.05,-0.083333333,-0.083333333,23.0,False,1915,3.0
87184023,15,3.0,bin/iaps/185.jpg,2,512,bin/iaps/36.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/144.jpg,0.0,1.0,0.0,-0.011596057,0.33333333,5.0729116,   5.4062449e+00,   5.1050917e+00,2.0,   2.0000000e+00,-0.16666667,0.0,0.13333333,18.0,True,560,1.0
87184023,16,4.0,bin/iaps/185.jpg,2,512,bin/iaps/36.jpg,2,246,bin/iaps/144.jpg,5,778,bin/iaps/144.jpg,0.0,1.0,0.0,-0.013603393,0.42857143,5.3102934,   5.7388648e+00,   5.3448554e+00,2.0,   2.0000000e+00,-0.071428571,0.095238095,0.22857143,18.0,True,651,3.0
87184023,17,5.0,bin/iaps/185.jpg,2,246,bin/iaps/36.jpg,2,778,bin/iaps/144.jpg,5,512,bin/iaps/144.jpg,0.0,1.0,0.0,-0.014979453,0.5,5.5252506,   6.0252506e+00,   5.5609621e+00,2.0,   2.0000000e+00,0.0,0.16666667,0.3,18.0,False,659,2.0
87184023,18,6.0,bin/iaps/185.jpg,2,512,bin/iaps/36.jpg,2,778,bin/iaps/144.jpg,5,246,bin/iaps/36.jpg,1.0,0.0,0.0,0.022442528,0.33333333,5.3738815,   5.7072148e+00,   5.3738815e+00,2.0,   1.0000000e+00,0.13333333,-0.11111111,0.13333333,5.0,False,1976,3.0
87184023,19,0.0,bin/iaps/185.jpg,2,246,bin/iaps/130.jpg,5,512,bin/iaps/144.jpg,5,778,bin/iaps/144.jpg,0.0,1.0,0.0,-0.030901814,0.44444444,5.7950099,   6.2394544e+00,   5.8775020e+00,5.0,   2.0000000e+00,-0.055555556,-0.055555556,0.24444444,18.0,True,1018,3.0
87184023,20,1.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,246,bin/iaps/144.jpg,5,778,bin/iaps/144.jpg,0.0,1.0,0.0,-0.03072191,0.5,5.9387735,   6.4387735e+00,   6.0191866e+00,5.0,   2.0000000e+00,0.0,0.0,0.3,18.0,True,1288,3.0
87184023,21,2.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,246,bin/iaps/144.jpg,5,778,bin/iaps/144.jpg,0.0,1.0,0.0,-0.030215636,0.54545455,6.0684069,   6.6138614e+00,   6.1461694e+00,5.0,   2.0000000e+00,0.045454545,0.045454545,0.34545455,18.0,True,839,3.0
87184023,22,3.0,bin/iaps/185.jpg,2,778,bin/iaps/130.jpg,5,512,bin/iaps/144.jpg,5,246,bin/iaps/144.jpg,0.0,1.0,0.0,-0.029526072,0.58333333,6.184282,   6.7676153e+00,   6.2591571e+00,5.0,   2.0000000e+00,0.083333333,0.083333333,0.38333333,18.0,False,635,1.0
87184023,23,4.0,bin/iaps/185.jpg,2,246,bin/iaps/130.jpg,5,778,bin/iaps/144.jpg,5,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87184023,24,5.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,246,bin/iaps/144.jpg,5,778,bin/iaps/185.jpg,0.0,0.0,1.0,-0.017317353,0.2,6.040641,   6.2406410e+00,   6.1067687e+00,5.0,   1.0000000e+00,1.6653345e-16,-0.33846154,-0.3,23.0,False,1369,2.0
87184023,25,0.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,778,bin/iaps/274.jpg,1.0,0.0,0.0,0.022864871,0.5,6.0682384,   6.5682384e+00,   6.0682384e+00,8.0,   3.0000000e+00,-0.3,0.0,0.33333333,33.0,True,1526,3.0
87184023,26,1.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,246,bin/iaps/274.jpg,1.0,0.0,0.0,0.001237958,0.66666667,6.6121085,   7.2787751e+00,   6.6346812e+00,8.0,   3.0000000e+00,-0.13333333,0.16666667,0.5,33.0,True,655,1.0
87184023,27,2.0,bin/iaps/185.jpg,2,246,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,512,bin/iaps/274.jpg,1.0,0.0,0.0,-0.0067803103,0.75,6.9426789,   7.6926789e+00,   6.9703110e+00,8.0,   3.0000000e+00,-0.05,0.25,0.58333333,33.0,True,633,2.0
87184023,28,3.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,778,bin/iaps/274.jpg,1.0,0.0,0.0,-0.0095357758,0.8,7.1590837,   7.9590837e+00,   7.1860554e+00,8.0,   3.0000000e+00,-2.220446e-16,0.3,0.63333333,33.0,True,988,3.0
87184023,29,4.0,bin/iaps/185.jpg,2,512,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,246,bin/iaps/274.jpg,1.0,0.0,0.0,-0.010336635,0.83333333,7.3094115,   8.1427448e+00,   7.3341596e+00,8.0,   3.0000000e+00,0.033333333,0.33333333,0.66666667,33.0,True,821,1.0
87184023,30,5.0,bin/iaps/185.jpg,2,246,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,512,bin/iaps/274.jpg,1.0,0.0,0.0,-0.010381761,0.85714286,7.4184779,   8.2756208e+00,   7.4407539e+00,8.0,   3.0000000e+00,0.057142857,0.35714286,0.69047619,33.0,True,618,2.0
87184023,31,0.0,bin/iaps/283.jpg,5,778,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,512,bin/iaps/274.jpg,0.0,1.0,0.0,-0.0079350843,0.875,7.6701898,   8.5451898e+00,   7.6820925e+00,8.0,   3.0000000e+00,0.075,0.375,0.375,33.0,True,636,2.0
87184023,32,1.0,bin/iaps/283.jpg,5,778,bin/iaps/130.jpg,5,512,bin/iaps/274.jpg,8,246,bin/iaps/274.jpg,0.0,1.0,0.0,-0.0064965891,0.88888889,7.720567,   8.6094559e+00,   7.7303119e+00,8.0,   3.0000000e+00,0.088888889,0.38888889,0.38888889,33.0,True,592,1.0
87184023,33,2.0,bin/iaps/283.jpg,5,778,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,512,bin/iaps/274.jpg,0.0,1.0,0.0,-0.0052711824,0.9,7.7597646,   8.6597646e+00,   7.7676714e+00,8.0,   3.0000000e+00,0.1,0.4,0.4,33.0,False,540,2.0
87184023,34,3.0,bin/iaps/283.jpg,5,246,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,512,bin/iaps/283.jpg,1.0,0.0,0.0,0.0090321769,0.5,7.4274553,   7.9274553e+00,   7.4274553e+00,5.0,   2.0000000e+00,0.0,-0.31818182,0.0,36.0,False,1267,1.0
87184023,35,4.0,bin/iaps/283.jpg,5,512,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,778,bin/iaps/130.jpg,0.0,0.0,1.0,0.018640931,0.5,7.2934749,   7.7934749e+00,   7.2934749e+00,5.0,   2.0000000e+00,0.0,-0.31818182,0.16666667,16.0,True,1784,1.0
87184023,36,5.0,bin/iaps/283.jpg,5,246,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,512,bin/iaps/283.jpg,1.0,0.0,0.0,-0.00070121481,0.33333333,7.5352678,   7.8686011e+00,   7.5450572e+00,5.0,   2.0000000e+00,-0.16666667,-0.48484848,-0.33333333,36.0,True,1388,1.0
87184023,37,6.0,bin/iaps/283.jpg,5,246,bin/iaps/130.jpg,5,778,bin/iaps/274.jpg,8,512,bin/iaps/283.jpg,1.0,0.0,0.0,-0.001371474,0.5,7.5821582,   8.0821582e+00,   7.5907561e+00,5.0,   2.0000000e+00,-8.8817842e-16,-0.31818182,-0.16666667,36.0,False,998,1.0
87184023,38,7.0,bin/iaps/283.jpg,5,778,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,512,bin/iaps/283.jpg,1.0,0.0,0.0,-0.0016161114,0.4,7.5499694,   7.9499694e+00,   7.5607309e+00,5.0,   2.0000000e+00,-0.1,-0.41818182,-0.26666667,36.0,True,1124,3.0
87184023,39,8.0,bin/iaps/283.jpg,5,512,bin/iaps/130.jpg,5,246,bin/iaps/274.jpg,8,778,bin/iaps/283.jpg,1.0,0.0,0.0,-0.0017015854,0.5,7.5751779,   8.0751779e+00,   7.5844345e+00,5.0,   2.0000000e+00,-8.8817842e-16,-0.31818182,-0.16666667,36.0,True,1571,2.0
87184023,40,0.0,bin/iaps/283.jpg,5,778,bin/iaps/130.jpg,5,246,bin/iaps/262.jpg,8,512,bin/iaps/283.jpg,0.0,0.0,1.0,-0.021788338,0.57142857,7.0292332,   7.6006618e+00,   7.0695441e+00,8.0,   2.0000000e+00,0.071428571,-0.095238095,0.071428571,36.0,True,1117,3.0
87184023,1,0.0,bin/iaps/218.jpg,8,778,bin/iaps/48.jpg,2,246,bin/iaps/116.jpg,5,512,bin/iaps/218.jpg,0.0,1.0,0.0,5.599962e-08,0.5,6.5472319,   7.0472319e+00,   6.5472319e+00,5.0,   3.0000000e+00,-0.3,0.0,0.0,25.0,True,1797,3.0
87184023,2,1.0,bin/iaps/218.jpg,8,512,bin/iaps/48.jpg,2,246,bin/iaps/116.jpg,5,778,bin/iaps/218.jpg,0.0,1.0,0.0,-0.012243973,0.66666667,6.9628011,   7.6294678e+00,   6.9811671e+00,5.0,   3.0000000e+00,-0.13333333,0.16666667,0.16666667,25.0,False,656,2.0
87184023,3,2.0,bin/iaps/218.jpg,8,246,bin/iaps/48.jpg,2,512,bin/iaps/116.jpg,5,778,bin/iaps/48.jpg,0.0,1.0,0.0,0.016149111,0.5,6.5314967,   7.0314967e+00,   6.5314968e+00,5.0,   1.0000000e+00,0.3,0.0,0.0,6.0,False,834,2.0
87184023,4,3.0,bin/iaps/218.jpg,8,246,bin/iaps/48.jpg,2,778,bin/iaps/116.jpg,5,512,bin/iaps/116.jpg,1.0,0.0,0.0,0.033172898,0.5,6.2192451,   6.7192451e+00,   6.2192451e+00,5.0,   2.0000000e+00,0.0,0.0,0.16666667,14.0,True,969,2.0
87184023,5,4.0,bin/iaps/218.jpg,8,246,bin/iaps/48.jpg,2,512,bin/iaps/116.jpg,5,778,bin/iaps/116.jpg,1.0,0.0,0.0,0.0089533367,0.66666667,6.7191447,   7.3858114e+00,   6.7191447e+00,5.0,   2.0000000e+00,0.16666667,0.16666667,0.33333333,14.0,False,850,3.0
87184023,6,0.0,bin/iaps/228.jpg,2,246,bin/iaps/48.jpg,2,512,bin/iaps/116.jpg,5,778,bin/iaps/228.jpg,1.0,0.0,0.0,0.03317292,0.5,6.2192453,   6.7192453e+00,   6.2192453e+00,2.0,   1.0000000e+00,0.3,0.0,0.16666667,28.0,False,1152,1.0
87184023,7,1.0,bin/iaps/228.jpg,2,512,bin/iaps/48.jpg,2,246,bin/iaps/116.jpg,5,778,bin/iaps/48.jpg,0.0,0.0,1.0,0.0039267396,0.33333333,5.789081,   6.1224143e+00,   5.7890810e+00,2.0,   1.0000000e+00,0.13333333,-0.16666667,0.0,6.0,False,1290,1.0
87184023,8,2.0,bin/iaps/228.jpg,2,512,bin/iaps/48.jpg,2,246,bin/iaps/116.jpg,5,778,bin/iaps/228.jpg,1.0,0.0,0.0,0.01002308,0.33333333,5.658634,   5.9919673e+00,   5.6586340e+00,2.0,   1.0000000e+00,0.13333333,-0.16666667,0.083333333,28.0,False,1093,2.0
87184023,9,3.0,bin/iaps/228.jpg,2,778,bin/iaps/48.jpg,2,512,bin/iaps/116.jpg,5,246,bin/iaps/116.jpg,0.0,1.0,0.0,0.0042668863,0.5,5.5030377,   6.0030377e+00,   5.5030377e+00,5.0,   2.0000000e+00,0.0,0.25,0.25,14.0,False,1006,1.0
87184023,10,4.0,bin/iaps/228.jpg,2,512,bin/iaps/48.jpg,2,778,bin/iaps/116.jpg,5,246,bin/iaps/48.jpg,0.0,0.0,1.0,0.0017459831,0.25,5.167344,   5.4173440e+00,   5.1673440e+00,2.0,   1.0000000e+00,0.05,-0.15,0.0,6.0,True,1134,3.0
87184023,11,5.0,bin/iaps/228.jpg,2,778,bin/iaps/48.jpg,2,246,bin/iaps/116.jpg,5,512,bin/iaps/48.jpg,0.0,0.0,1.0,-0.0017213694,0.4,5.462183,   5.8621830e+00,   5.4673471e+00,2.0,   1.0000000e+00,0.2,0.0,0.15,6.0,False,978,1.0
87184023,12,0.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,246,bin/iaps/116.jpg,5,512,bin/iaps/116.jpg,0.0,1.0,0.0,-0.025396183,0.4,5.7813136,   6.1813136e+00,   5.8525930e+00,5.0,   2.0000000e+00,-0.1,-0.1,0.15,14.0,True,674,2.0
87184023,13,1.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,778,bin/iaps/116.jpg,5,512,bin/iaps/116.jpg,0.0,1.0,0.0,-0.02688461,0.5,6.0274242,   6.5274242e+00,   6.0983770e+00,5.0,   2.0000000e+00,0.0,0.0,0.25,14.0,False,580,2.0
87184023,14,2.0,bin/iaps/228.jpg,2,512,bin/iaps/226.jpg,5,246,bin/iaps/116.jpg,5,778,bin/iaps/226.jpg,1.0,0.0,0.0,0.048395785,0.5,5.9036799,   6.4036799e+00,   5.9036799e+00,5.0,   2.0000000e+00,0.0,0.071428571,0.25,27.0,True,1366,1.0
87184023,15,3.0,bin/iaps/228.jpg,2,512,bin/iaps/226.jpg,5,778,bin/iaps/116.jpg,5,246,bin/iaps/226.jpg,1.0,0.0,0.0,0.01841617,0.66666667,6.4740325,   7.1406991e+00,   6.4740325e+00,5.0,   2.0000000e+00,0.16666667,0.23809524,0.41666667,27.0,True,761,3.0
87184023,16,4.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,778,bin/iaps/116.jpg,5,512,bin/iaps/226.jpg,1.0,0.0,0.0,0.0053059504,0.75,6.8250776,   7.5750776e+00,   6.8250776e+00,5.0,   2.0000000e+00,0.25,0.32142857,0.5,27.0,False,952,3.0
87184023,17,5.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,246,bin/iaps/116.jpg,5,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87184023,18,6.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,512,bin/iaps/116.jpg,5,778,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87184023,19,7.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,246,bin/iaps/116.jpg,5,512,bin/iaps/116.jpg,0.0,1.0,0.0,-0.0069952867,0.42857143,6.1459814,   6.5745528e+00,   6.1583471e+00,5.0,   2.0000000e+00,-0.071428571,-0.17142857,0.17857143,14.0,False,1230,2.0
87184023,20,8.0,bin/iaps/228.jpg,2,512,bin/iaps/226.jpg,5,778,bin/iaps/116.jpg,5,246,bin/iaps/116.jpg,0.0,1.0,0.0,-0.0084281965,0.375,6.0300824,   6.4050824e+00,   6.0446452e+00,5.0,   2.0000000e+00,-0.125,-0.225,0.125,14.0,False,1041,1.0
87184023,21,0.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,778,bin/iaps/75.jpg,8,512,bin/iaps/75.jpg,1.0,0.0,0.0,0.036042108,0.5,6.420364,   6.9203640e+00,   6.4203640e+00,8.0,   3.0000000e+00,-0.3,-0.1,0.25,10.0,False,1439,2.0
87184023,22,1.0,bin/iaps/228.jpg,2,512,bin/iaps/226.jpg,5,246,bin/iaps/75.jpg,8,778,bin/iaps/226.jpg,0.0,1.0,0.0,-0.0077387532,0.6,5.9985293,   6.5985293e+00,   6.0179163e+00,8.0,   2.0000000e+00,0.1,0.26666667,0.35,27.0,False,978,1.0
87184023,23,2.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,246,bin/iaps/75.jpg,8,512,bin/iaps/228.jpg,0.0,0.0,1.0,-0.0025973774,0.25,5.6203634,   5.8703634e+00,   5.6387406e+00,8.0,   1.0000000e+00,0.05,-0.25,-0.083333333,28.0,True,674,3.0
87184023,24,3.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,778,bin/iaps/75.jpg,8,512,bin/iaps/228.jpg,0.0,0.0,1.0,-0.0057828223,0.4,5.8623062,   6.2623062e+00,   5.8851036e+00,8.0,   1.0000000e+00,0.2,-0.1,0.066666667,28.0,True,620,1.0
87184023,25,4.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,246,bin/iaps/75.jpg,8,512,bin/iaps/228.jpg,0.0,1.0,0.0,-0.0086738808,0.5,6.0945873,   6.5945873e+00,   6.1206089e+00,8.0,   1.0000000e+00,0.3,0.0,0.16666667,28.0,True,810,3.0
87184023,26,5.0,bin/iaps/228.jpg,2,778,bin/iaps/226.jpg,5,512,bin/iaps/75.jpg,8,246,bin/iaps/228.jpg,0.0,1.0,0.0,-0.010426971,0.57142857,6.2950851,   6.8665136e+00,   6.3225205e+00,8.0,   1.0000000e+00,0.37142857,0.071428571,0.23809524,28.0,False,828,3.0
87184023,27,6.0,bin/iaps/228.jpg,2,246,bin/iaps/226.jpg,5,512,bin/iaps/75.jpg,8,778,bin/iaps/226.jpg,0.0,1.0,0.0,-0.0066712387,0.5,6.0766333,   6.5766333e+00,   6.1028777e+00,8.0,   2.0000000e+00,0.0,0.0,0.16666667,27.0,True,948,2.0
87184023,28,0.0,bin/iaps/96.jpg,5,778,bin/iaps/226.jpg,5,512,bin/iaps/75.jpg,8,246,bin/iaps/226.jpg,0.0,1.0,0.0,-0.031643838,0.57142857,6.3298949,   6.9013235e+00,   6.3979122e+00,5.0,   2.0000000e+00,0.071428571,0.071428571,0.23809524,27.0,True,1150,2.0
87184023,29,1.0,bin/iaps/96.jpg,5,512,bin/iaps/226.jpg,5,778,bin/iaps/75.jpg,8,246,bin/iaps/226.jpg,0.0,1.0,0.0,-0.030580531,0.625,6.4966871,   7.1216871e+00,   6.5613121e+00,5.0,   2.0000000e+00,0.125,0.125,0.29166667,27.0,False,680,3.0
87184023,30,2.0,bin/iaps/96.jpg,5,512,bin/iaps/226.jpg,5,778,bin/iaps/75.jpg,8,246,bin/iaps/75.jpg,0.0,0.0,1.0,-0.0035019408,0.33333333,6.2894238,   6.6227571e+00,   6.3318729e+00,8.0,   3.0000000e+00,-0.46666667,-0.22222222,-0.16666667,10.0,True,535,1.0
87184023,31,3.0,bin/iaps/96.jpg,5,778,bin/iaps/226.jpg,5,512,bin/iaps/75.jpg,8,246,bin/iaps/75.jpg,0.0,0.0,1.0,-0.0088593502,0.5,6.5600203,   7.0600203e+00,   6.6062074e+00,8.0,   3.0000000e+00,-0.3,-0.055555556,0.0,10.0,True,488,1.0
87184023,32,4.0,bin/iaps/96.jpg,5,778,bin/iaps/226.jpg,5,512,bin/iaps/75.jpg,8,246,bin/iaps/75.jpg,0.0,1.0,0.0,-0.011582512,0.6,6.7843596,   7.3843596e+00,   6.8293740e+00,8.0,   3.0000000e+00,-0.2,0.044444444,0.1,10.0,True,683,1.0
87184023,33,5.0,bin/iaps/96.jpg,5,246,bin/iaps/226.jpg,5,778,bin/iaps/75.jpg,8,512,bin/iaps/75.jpg,0.0,1.0,0.0,-0.012346533,0.66666667,6.9595598,   7.6262264e+00,   7.0011256e+00,8.0,   3.0000000e+00,-0.13333333,0.11111111,0.16666667,10.0,False,1054,2.0
87184023,34,0.0,bin/iaps/96.jpg,5,512,bin/iaps/226.jpg,5,246,bin/iaps/275.jpg,2,778,bin/iaps/96.jpg,0.0,1.0,0.0,0.021710596,0.5,6.6218265,   7.1218265e+00,   6.6218265e+00,2.0,   2.0000000e+00,0.0,-0.055555556,0.0,12.0,False,1290,2.0
87184023,35,1.0,bin/iaps/96.jpg,5,246,bin/iaps/226.jpg,5,512,bin/iaps/275.jpg,2,778,bin/iaps/275.jpg,1.0,0.0,0.0,0.038947152,0.5,6.3318717,   6.8318717e+00,   6.3318717e+00,2.0,   1.0000000e+00,0.3,-0.055555556,0.16666667,34.0,False,752,3.0
87184023,36,2.0,bin/iaps/96.jpg,5,778,bin/iaps/226.jpg,5,246,bin/iaps/275.jpg,2,512,bin/iaps/226.jpg,0.0,1.0,0.0,-0.0240906,0.55555556,5.890001,   6.4455566e+00,   5.9261369e+00,2.0,   2.0000000e+00,0.055555556,0.22222222,0.22222222,27.0,False,1520,1.0
87184023,37,3.0,bin/iaps/96.jpg,5,512,bin/iaps/226.jpg,5,246,bin/iaps/275.jpg,2,778,bin/iaps/96.jpg,0.0,0.0,1.0,0.013179377,0.33333333,5.731595,   6.0649284e+00,   5.7315950e+00,2.0,   2.0000000e+00,-0.16666667,-0.16666667,0.0,12.0,False,1862,2.0
87184023,38,4.0,bin/iaps/96.jpg,5,246,bin/iaps/226.jpg,5,778,bin/iaps/275.jpg,2,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87184023,39,5.0,bin/iaps/96.jpg,5,778,bin/iaps/226.jpg,5,512,bin/iaps/275.jpg,2,246,bin/iaps/275.jpg,1.0,0.0,0.0,0.019497582,0.33333333,5.5997933,   5.9331266e+00,   5.5997933e+00,2.0,   1.0000000e+00,0.13333333,-0.16666667,0.083333333,34.0,True,749,1.0
87184023,40,0.0,bin/iaps/96.jpg,5,778,bin/iaps/31.jpg,8,246,bin/iaps/275.jpg,2,512,bin/iaps/275.jpg,0.0,1.0,0.0,-0.016613403,0.5,6.0607797,   6.5607797e+00,   6.1160617e+00,8.0,   1.0000000e+00,0.3,0.0,0.25,34.0,False,597,2.0
87184023,1,0.0,bin/iaps/20.jpg,2,246,bin/iaps/179.jpg,8,512,bin/iaps/82.jpg,5,778,bin/iaps/179.jpg,1.0,0.0,0.0,-4.6819504e-08,0.5,6.5472318,   7.0472318e+00,   6.5472319e+00,8.0,   3.0000000e+00,-0.3,0.0,0.0,21.0,False,1102,2.0
87184023,2,1.0,bin/iaps/20.jpg,2,246,bin/iaps/179.jpg,8,512,bin/iaps/82.jpg,5,778,bin/iaps/20.jpg,0.0,1.0,0.0,0.014737506,0.5,6.2368076,   6.7368076e+00,   6.2368076e+00,8.0,   1.0000000e+00,0.3,0.0,0.16666667,3.0,False,848,1.0
87184023,3,2.0,bin/iaps/20.jpg,2,512,bin/iaps/179.jpg,8,778,bin/iaps/82.jpg,5,246,bin/iaps/82.jpg,0.0,1.0,0.0,0.032853712,0.5,5.8581194,   6.3581194e+00,   5.8581194e+00,8.0,   2.0000000e+00,0.0,0.16666667,0.16666667,11.0,True,1357,1.0
87184023,4,3.0,bin/iaps/20.jpg,2,512,bin/iaps/179.jpg,8,246,bin/iaps/82.jpg,5,778,bin/iaps/82.jpg,0.0,1.0,0.0,0.0065264116,0.66666667,6.4369397,   7.1036064e+00,   6.4369397e+00,8.0,   2.0000000e+00,0.16666667,0.33333333,0.33333333,11.0,True,553,3.0
87184023,5,4.0,bin/iaps/20.jpg,2,246,bin/iaps/179.jpg,8,778,bin/iaps/82.jpg,5,512,bin/iaps/82.jpg,0.0,1.0,0.0,-0.0038379029,0.75,6.7938168,   7.5438168e+00,   6.7995737e+00,8.0,   2.0000000e+00,0.25,0.41666667,0.41666667,11.0,True,1045,2.0
